OUT1	control	10071	1.10606	0.178055	0.890641	0.909984	NAN	NAN	0.180681	0.946033	0.857528	NAN	NAN
OUT1	control	10072	1.12137	0.179053	0.904557	0.885569	NAN	NAN	0.179988	0.992004	0.875054	NAN	NAN
OUT1	control	10073	1.13667	0.177418	0.891456	0.931703	NAN	NAN	0.179988	1.01859	0.858614	NAN	NAN
OUT1	control	10074	1.15196	0.177334	0.901622	0.90316	NAN	NAN	0.180623	1.00258	0.833133	NAN	NAN
OUT1	control	10075	1.16724	0.178116	0.93088	0.921076	NAN	NAN	0.180384	1.01808	0.849631	NAN	NAN
OUT1	control	10076	1.18251	0.178038	0.966574	0.904901	NAN	NAN	0.180475	1.01955	0.859033	NAN	NAN
OUT1	control	10077	1.19777	0.17958	1.02013	0.874545	NAN	NAN	0.178857	1.01023	0.868197	NAN	NAN
OUT1	control	10078	1.21301	0.179317	1.0357	0.88953	NAN	NAN	0.179318	1.07358	0.858318	NAN	NAN
OUT1	control	10079	1.22825	0.177104	1.01871	0.918509	NAN	NAN	0.179634	1.11043	0.866773	NAN	NAN
OUT1	control	10080	1.24347	0.1774	1.0381	0.916351	NAN	NAN	0.180273	1.16874	0.878878	NAN	NAN
OUT1	control	10081	1.25867	0.179088	1.03212	0.893474	NAN	NAN	0.180448	1.14659	0.839072	NAN	NAN
OUT1	control	10082	1.27387	0.177964	1.07227	0.957045	NAN	NAN	0.179812	1.16995	0.869363	NAN	NAN
OUT1	control	10083	1.28905	0.178444	1.14057	0.953659	NAN	NAN	0.180798	1.20906	0.814395	NAN	NAN
OUT1	control	10084	1.30422	0.180134	1.10979	0.873538	NAN	NAN	0.180384	1.24718	0.821635	NAN	NAN
OUT1	control	10085	1.31938	0.180183	1.15684	0.86183	NAN	NAN	0.179721	1.24206	0.852411	NAN	NAN
OUT1	control	10086	1.33453	0.180388	1.14428	0.869708	NAN	NAN	0.180504	1.19594	0.842291	NAN	NAN
OUT1	control	10087	1.34966	0.17961	1.1636	0.907456	NAN	NAN	0.180864	1.18605	0.822543	NAN	NAN
OUT1	control	10088	1.36478	0.18151	1.18339	0.823189	NAN	NAN	0.180426	1.22163	0.829775	NAN	NAN
OUT1	control	10089	1.37988	0.177456	1.21564	0.910066	NAN	NAN	0.181096	1.28846	0.81225	NAN	NAN
OUT1	control	10090	1.39497	0.177906	1.17652	0.901014	NAN	NAN	0.18295	1.33865	0.784554	NAN	NAN
OUT1	control	10091	1.41005	0.178299	1.14807	0.907352	NAN	NAN	0.182	1.33174	0.825163	NAN	NAN
OUT1	control	10092	1.42511	0.177892	1.19134	0.890234	NAN	NAN	0.182004	1.35241	0.798699	NAN	NAN
OUT1	control	10093	1.44016	0.177955	1.19774	0.863596	NAN	NAN	0.180845	1.33811	0.814375	NAN	NAN
OUT1	control	10094	1.4552	0.177019	1.18567	0.902501	NAN	NAN	0.180487	1.36001	0.832064	NAN	NAN
OUT1	control	10095	1.47022	0.177351	1.24476	0.892975	NAN	NAN	0.180512	1.36018	0.842037	NAN	NAN
OUT1	control	10096	1.48522	0.178416	1.25884	0.904543	NAN	NAN	0.179759	1.34654	0.860774	NAN	NAN
OUT1	control	10097	1.50022	0.177183	1.33952	0.969203	NAN	NAN	0.181273	1.40215	0.827212	NAN	NAN
OUT1	control	10098	1.51519	0.176457	1.33439	0.972012	NAN	NAN	0.179524	1.40521	0.858824	NAN	NAN
OUT1	control	10099	1.53015	0.177893	1.36878	0.924612	NAN	NAN	0.179882	1.39777	0.857212	NAN	NAN
OUT1	control	10100	1.5451	0.178486	1.38878	0.904665	NAN	NAN	0.177842	1.4327	0.889017	NAN	NAN
